id,street,house_no,geom
01029,Am Branderhof,21,296163.664 5627274.576
01029,Am Branderhof,22,296178.679 5627334.342
01029,Am Branderhof,23,296152.923 5627268.033
01029,Am Branderhof,24,296176.449 5627338.526
01029,Am Branderhof,25,296149.196 5627265.841
01029,Am Branderhof,26,296175.585 5627342.588
01029,Am Branderhof,27,296145.157 5627263.296
01029,Am Branderhof,28,296173.489 5627346.749
01029,Am Branderhof,29,296137.233 5627261.298
01029,Am Branderhof,30,296172.034 5627350.881
01029,Am Branderhof,32,296170.835 5627355.124
01029,Am Branderhof,33,296133.814 5627257.216
01029,Am Branderhof,34,296169.011 5627359.228
01029,Am Branderhof,35,296130.188 5627255.018
01029,Am Branderhof,36,296167.155 5627363.246
01029,Am Branderhof,37,296118.507 5627248.417
01029,Am Branderhof,38,296149.249 5627316.942
01029,Am Branderhof,39,296114.796 5627245.738
01029,Am Branderhof,40,296147.439 5627320.543
01029,Am Branderhof,41,296111.202 5627243.183
01029,Am Branderhof,42,296145.828 5627324.773
01029,Am Branderhof,43,296107.829 5627240.711
01029,Am Branderhof,44,296144.131 5627329.372
01029,Am Branderhof,45,296103.861 5627237.797
01029,Am Branderhof,46,296142.931 5627333.213
01029,Am Branderhof,47,296100.219 5627235.381
01029,Am Branderhof,48,296140.887 5627337.216
01029,Am Branderhof,49 b,296079.896 5627215.509
01029,Am Branderhof,49 a,296084.107 5627220.186
01029,Am Branderhof,49,296094.359 5627231.121
01029,Am Branderhof,50,296140.324 5627341.567
01029,Am Branderhof,51,296073.349 5627207.082
01029,Am Branderhof,52,296138.176 5627345.801
01029,Am Branderhof,53,296069.281 5627202.551
01029,Am Branderhof,54,296121.747 5627301.332
01029,Am Branderhof,55,296065.308 5627198.126
01029,Am Branderhof,56,296120.007 5627305.608
01029,Am Branderhof,57,296061.308 5627193.673
01029,Am Branderhof,58,296117.655 5627310.038
01029,Am Branderhof,59,296057.279 5627189.167
01029,Am Branderhof,60,296116.54 5627314.12
01029,Am Branderhof,61,296053.235 5627184.67
01029,Am Branderhof,62,296114.883 5627318.232
01029,Am Branderhof,63,296049.282 5627180.111
01029,Am Branderhof,64,296113.078 5627322.36
01029,Am Branderhof,65,296045.306 5627175.455
01029,Am Branderhof,66,296111.592 5627326.84
01029,Am Branderhof,67,296042.463 5627172.231
01029,Am Branderhof,68,296109.9 5627331.386
01029,Am Branderhof,69,296037.437 5627166.217
01029,Am Branderhof,70,296090.777 5627279.347
01029,Am Branderhof,71,296033.525 5627161.629
01029,Am Branderhof,72,296087.946 5627285.378
01029,Am Branderhof,73,296029.576 5627156.973
01029,Am Branderhof,74,296085.659 5627291.586
01029,Am Branderhof,75,296007.367 5627143.041
01029,Am Branderhof,76,296082.815 5627297.559
01029,Am Branderhof,77,296002.732 5627137.904
01029,Am Branderhof,78,296080.529 5627303.776
01029,Am Branderhof,79,295993.833 5627128.524
01029,Am Branderhof,80,296067.736 5627239.603
01029,Am Branderhof,81,295989.015 5627123.622
01029,Am Branderhof,82,296056.278 5627227.103
01029,Am Branderhof,82 a,296027.802 5627195.964
01029,Am Branderhof,83,295979.366 5627114.709
01029,Am Branderhof,84,296022.603 5627191.356
01029,Am Branderhof,85,295974.055 5627110.353
01029,Am Branderhof,86,296017.788 5627186.736
01029,Am Branderhof,88,296013.048 5627182.208
01029,Am Branderhof,90,296008.203 5627177.587
01029,Am Branderhof,96,295984.828 5627154.029
01029,Am Branderhof,98,295960.348 5627130.465
01029,Am Branderhof,100,295913.781 5627128.331
01029,Am Branderhof,101,295928.468 5627078.649
01029,Am Branderhof,102,295914.612 5627120.56
01029,Am Branderhof,104,295922.267 5627105.198
02702,Am Brombeerhang,2,293407.756 5633059.236
02702,Am Brombeerhang,3,293392.808 5633076.369
02702,Am Brombeerhang,4,293415.158 5633064.781
02702,Am Brombeerhang,5,293407.194 5633087.035
02702,Am Brombeerhang,6,293427.289 5633073.888
02702,Am Brombeerhang,7,293414.628 5633092.619
02702,Am Brombeerhang,8,293434.722 5633079.461
02702,Am Brombeerhang,9,293426.79 5633101.754
02702,Am Brombeerhang,10,293446.307 5633088.144
02702,Am Brombeerhang,11,293434.048 5633107.204
02702,Am Brombeerhang,12,293453.792 5633093.765
02702,Am Brombeerhang,13,293443.165 5633120.497
02702,Am Brombeerhang,14,293465.995 5633102.918
02702,Am Brombeerhang,15,293450.578 5633126.06
01030,Ambrosiusstraße,1,297693.593 5626903.107
01030,Ambrosiusstraße,2,297602.115 5626879.756
01030,Ambrosiusstraße,3,297696.252 5626914.701
01030,Ambrosiusstraße,4,297611.009 5626877.369
01030,Ambrosiusstraße,5,297700.488 5626925.956
01030,Ambrosiusstraße,6,297619.848 5626875.134
01030,Ambrosiusstraße,7,297705.97 5626936.938
01030,Ambrosiusstraße,8,297628.627 5626872.705
01030,Ambrosiusstraße,9,297712.441 5626947.733
01030,Ambrosiusstraße,10,297636.748 5626870.389
01030,Ambrosiusstraße,11,297724.956 5626882.7
01030,Ambrosiusstraße,12,297645.546 5626868.02
01030,Ambrosiusstraße,13,297750.351 5626877.979
01030,Ambrosiusstraße,14,297686.24 5626867.002
01030,Ambrosiusstraße,15,297723.545 5626839.879
01030,Ambrosiusstraße,16,297685.871 5626860.147
01030,Ambrosiusstraße,17,297746.816 5626834.811
01030,Ambrosiusstraße,18,297685.5 5626853.403
01030,Ambrosiusstraße,19,297715.342 5626793.59
01030,Ambrosiusstraße,20,297685.291 5626846.591
01030,Ambrosiusstraße,21,297739.355 5626788.375
01030,Ambrosiusstraße,22,297684.855 5626839.814
01030,Ambrosiusstraße,23,297701.396 5626741.775
01030,Ambrosiusstraße,24,297681.536 5626821.519
01030,Ambrosiusstraße,25,297714.761 5626736.01
01030,Ambrosiusstraße,26,297681.224 5626814.689
01030,Ambrosiusstraße,27,297728.757 5626733.034
01030,Ambrosiusstraße,28,297679.491 5626808.267
01030,Ambrosiusstraße,29,297676.647 5626703.775
01030,Ambrosiusstraße,30,297677.758 5626801.805
01030,Ambrosiusstraße,31,297689.846 5626698.947
01030,Ambrosiusstraße,32,297675.69 5626783.119
01030,Ambrosiusstraße,33,297705.168 5626694.947
01030,Ambrosiusstraße,34,297673.954 5626776.709
01030,Ambrosiusstraße,35,297719.212 5626689.831
01030,Ambrosiusstraße,36,297670.793 5626770.686
01030,Ambrosiusstraße,38,297666.828 5626765.189
01030,Ambrosiusstraße,40,297658.295 5626747.948
01030,Ambrosiusstraße,42,297656.531 5626741.536
01030,Ambrosiusstraße,44,297653.44 5626735.504
01030,Ambrosiusstraße,46,297650.358 5626729.381
01030,Ambrosiusstraße,48,297640.633 5626712.749
01030,Ambrosiusstraße,50,297636.459 5626707.022
01030,Ambrosiusstraße,52,297632.255 5626701.33
01030,Ambrosiusstraße,54,297628.113 5626695.552
02802,Am Burgberg,3,297249.683 5631442.134
02802,Am Burgberg,5,297235.096 5631460.564
02802,Am Burgberg,7,297280.54 5631465.092
02802,Am Burgberg,9,297267.535 5631481.759
02802,Am Burgberg,11,297309.142 5631497.084
02802,Am Burgberg,12,297278.692 5631429.37
02802,Am Burgberg,14,297284.55 5631434.067
02802,Am Burgberg,16,297298.605 5631444.006
02802,Am Burgberg,18,297307.139 5631451.089
02802,Am Burgberg,20,297318.491 5631459.084
02802,Am Burgberg,22,297323.007 5631414.633
02802,Am Burgberg,24,297332.404 5631421.271
02802,Am Burgberg,26,297341.29 5631427.387
02802,Am Burgberg,28,297356.975 5631439.839
02802,Am Burgberg,30,297367.653 5631449.153
02802,Am Burgberg,32,297378.546 5631458.272
02802,Am Burgberg,41,297386.366 5631548.119
02802,Am Burgberg,42 a,297337.407 5631474.911
02802,Am Burgberg,42,297331.174 5631470.556
02802,Am Burgberg,43,297381.235 5631556.67
02802,Am Burgberg,44,297343.964 5631480.011
02802,Am Burgberg,44 a,297355.695 5631488.71
02802,Am Burgberg,46 a,297368.501 5631497.101
02802,Am Burgberg,46,297362.474 5631493.12
02802,Am Burgberg,48 a,297384.032 5631511.054
02802,Am Burgberg,48,297378.284 5631506.381
02802,Am Burgberg,50,297390.498 5631516.033
02802,Am Burgberg,50 a,297402.058 5631525.139
02802,Am Burgberg,52 a,297415.218 5631533.908
02802,Am Burgberg,52,297408.657 5631529.649
02802,Am Burgberg,53,297404.061 5631556.625
02802,Am Burgberg,54,297427.145 5631544.682
02802,Am Burgberg,55,297411.035 5631562.048
02802,Am Burgberg,56,297432.72 5631550.277
02802,Am Burgberg,57,297422.618 5631571.368
02802,Am Burgberg,58,297437.949 5631554.57
02802,Am Burgberg,59,297429.504 5631576.728
02802,Am Burgberg,60,297443.329 5631559.157
02802,Am Burgberg,61,297438.212 5631588.857
02802,Am Burgberg,62,297461.432 5631565.339
02802,Am Burgberg,63,297444.041 5631593.142
02802,Am Burgberg,64,297466.563 5631571.762
02802,Am Burgberg,65,297456.952 5631596.822
02802,Am Burgberg,66,297480.745 5631576.777
02802,Am Burgberg,67,297462.073 5631600.91
02802,Am Burgberg,68,297484.366 5631581.334
02802,Am Burgberg,69,297474.912 5631604.695
02802,Am Burgberg,70,297518.972 5631590.907
02802,Am Burgberg,71,297479.872 5631608.64
02802,Am Burgberg,72,297523.862 5631586.844
02802,Am Burgberg,73,297495.395 5631609.097
02802,Am Burgberg,74,297533.928 5631578.887
02802,Am Burgberg,75,297500.294 5631612.851
02802,Am Burgberg,76,297539.228 5631574.578
02802,Am Burgberg,77,297514.016 5631614.714
02802,Am Burgberg,78,297549.505 5631566.394
02802,Am Burgberg,79,297519.006 5631618.494
02802,Am Burgberg,80,297554.807 5631562.191
02802,Am Burgberg,82,297564.945 5631554.177
02802,Am Burgberg,84,297571.178 5631548.949
02802,Am Burgberg,94,297600.446 5631556.074
02802,Am Burgberg,96,297587.858 5631569.082
02802,Am Burgberg,98,297583.325 5631572.645
02802,Am Burgberg,100,297573.429 5631580.404
02802,Am Burgberg,102,297568.612 5631584.112
02802,Am Burgberg,104,297558.917 5631591.673
02802,Am Burgberg,106,297554.365 5631595.412
02802,Am Burgberg,108,297544.692 5631603.092
02802,Am Burgberg,110,297542.761 5631610.942
02802,Am Burgberg,128,297558.527 5631627.716
02802,Am Burgberg,130,297586.363 5631625.482
02802,Am Burgberg,132,297596.558 5631615.056
02802,Am Burgberg,134,297600.411 5631611.827
02802,Am Burgberg,136,297608.872 5631604.758
02802,Am Burgberg,138,297612.715 5631601.549
02802,Am Burgberg,140,297624.734 5631593.294
02904,Am Büschchen,2,292693.004 5631750.083
02904,Am Büschchen,4,292704.426 5631745.871
02904,Am Büschchen,5,292662.297 5631751.644
02904,Am Büschchen,6,292721.167 5631733.042
02904,Am Büschchen,7,292671.81 5631768.969
02904,Am Büschchen,8,292729.84 5631722.31
02904,Am Büschchen,9,292716.488 5631777.947
02904,Am Büschchen,10,292740.898 5631706.488
02904,Am Büschchen,11,292726.549 5631773.075
02904,Am Büschchen,12 a,292750.633 5631673.936
02904,Am Büschchen,12,292755.788 5631687.491
02904,Am Büschchen,13,292738.102 5631760.685
02904,Am Büschchen,15,292742.012 5631750.89
02904,Am Büschchen,17,292753.711 5631736.833
02904,Am Büschchen,19,292758.381 5631727.298
02904,Am Büschchen,21,292772.685 5631711.959
02904,Am Büschchen,23,292776.794 5631702.578
02904,Am Büschchen,25 a,292826.049 5631709.643
02904,Am Büschchen,25,292807.816 5631713.564
02904,Am Büschchen,27 a,292814.171 5631701.755
02904,Am Büschchen,27,292808.253 5631698.302
02904,Am Büschchen,29,292785.584 5631678.165
02904,Am Büschchen,31,292789.389 5631673.285
02904,Am Büschchen,33,292816.387 5631673.873
02904,Am Büschchen,35,292805.595 5631660.033
02904,Am Büschchen,37,292801.069 5631656.523
02904,Am Büschchen,39,292796.48 5631652.965
02904,Am Büschchen,41,292773.695 5631661.509
02904,Am Büschchen,43,292768.972 5631657.837
02904,Am Büschchen,45,292759.566 5631650.761
02904,Am Büschchen,47,292754.925 5631647.146
02904,Am Büschchen,49,292750.463 5631643.575
01031,Am Chorusberg,2,294350.774 5626098.739
01031,Am Chorusberg,3,294442.664 5626077.972
01031,Am Chorusberg,3 a,294459.089 5626042.058
01031,Am Chorusberg,4,294348.539 5626072.436
01031,Am Chorusberg,5 a,294393.666 5626000.991
01031,Am Chorusberg,5 b,294397.863 5626008.748
01031,Am Chorusberg,5,294395.98 5625977.765
01031,Am Chorusberg,6,294326.506 5626046.806
01031,Am Chorusberg,7,294416.958 5626046.641
01031,Am Chorusberg,8,294323.712 5626016.751
01031,Am Chorusberg,9,294375.263 5626079.367
01031,Am Chorusberg,10,294307.914 5625978.45
01031,Am Chorusberg,11,294370.008 5626058.701
01031,Am Chorusberg,13,294362.649 5626039.622
01031,Am Chorusberg,15,294349.368 5626014.91
01031,Am Chorusberg,17,294345.597 5625994.281
01031,Am Chorusberg,19,294347.636 5625971.663
01031,Am Chorusberg,21,294343.936 5625962.301
01031,Am Chorusberg,41,294179.283 5625595.3
01031,Am Chorusberg,51,294145.768 5625478.837
01031,Am Chorusberg,53,294124.327 5625475.568
01031,Am Chorusberg,54,294018.35 5625551.271
01031,Am Chorusberg,55,294093.248 5625468.19
01031,Am Chorusberg,56,294015.339 5625541.023
01031,Am Chorusberg,57 a,294029.749 5625492.429
01031,Am Chorusberg,57,294059.237 5625460.887
01031,Am Chorusberg,57 b,294042.883 5625462.24
01031,Am Chorusberg,58,294008.323 5625527.545
01031,Am Chorusberg,59,294027.945 5625466.193
01031,Am Chorusberg,61,294006.786 5625462.914
01031,Am Chorusberg,63,293999.764 5625462.191
01031,Am Chorusberg,65,293995.186 5625459.757
01032,Am Dorbach,1,294439.504 5625365.694
01032,Am Dorbach,2,294441.355 5625344.17
01032,Am Dorbach,3,294429.481 5625379.362
01032,Am Dorbach,4,294450.524 5625357.594
01032,Am Dorbach,5,294451.998 5625386.195
01032,Am Dorbach,6,294461.979 5625372.755
01032,Am Dorbach,7,294441.818 5625396.65
01032,Am Dorbach,8,294475.126 5625390.109
01032,Am Dorbach,9 a,294464.472 5625413.75
01032,Am Dorbach,9,294465.832 5625401.916
01032,Am Dorbach,10,294486.099 5625404.994
01032,Am Dorbach,12,294497.677 5625420.229
01032,Am Dorbach,14,294507.528 5625433.362
01032,Am Dorbach,15,294484.541 5625421.514
01032,Am Dorbach,16,294519.089 5625448.658
01032,Am Dorbach,17,294475.107 5625432.794
01032,Am Dorbach,18,294531.143 5625464.603
01032,Am Dorbach,19,294496.766 5625443.322
01032,Am Dorbach,21,294509.126 5625455.854
01032,Am Dorbach,23,294516.395 5625476.598
03208,Am Fassenhof,2,302078.648 5621407.896
03208,Am Fassenhof,6,302044.98 5621379.575
03208,Am Fassenhof,8,302033.012 5621369.27
03208,Am Fassenhof,10,302023.272 5621359.827
03208,Am Fassenhof,12,302006.439 5621346.016
03208,Am Fassenhof,13,302041.851 5621347.291
03208,Am Fassenhof,14,301997.665 5621337.264
03208,Am Fassenhof,15,302030.217 5621337.318
03208,Am Fassenhof,15 a,302025.491 5621333.225
03208,Am Fassenhof,16,301992.205 5621332.481
03208,Am Fassenhof,17,302015.154 5621325.494
03208,Am Fassenhof,18,301982.752 5621323.747
03208,Am Fassenhof,19,302002.708 5621309.124
03208,Am Fassenhof,20,301977.438 5621319.088
03208,Am Fassenhof,21,301992.072 5621283.485
02576,Am Finkenschlag,3,299974.421 5625097.404
02576,Am Finkenschlag,5,299966.375 5625096.085
02576,Am Finkenschlag,7,299946.04 5625093.411
02576,Am Finkenschlag,9,299927.597 5625087.565
02576,Am Finkenschlag,11,299923.65 5625086.671
02576,Am Finkenschlag,13,299909.424 5625086.336
02576,Am Finkenschlag,15,299904.382 5625083.208
02576,Am Finkenschlag,17,299899.326 5625080.21
02576,Am Finkenschlag,19,299893.452 5625080.969
02576,Am Finkenschlag,21,299888.345 5625077.954
02576,Am Finkenschlag,23,299882.329 5625078.679
02576,Am Finkenschlag,25,299870.943 5625072.135
02576,Am Finkenschlag,27,299864.258 5625069.739
02503,Am Forsthaus,2,301643.043 5626325.245
02503,Am Forsthaus,4,301623.114 5626342.158
02503,Am Forsthaus,6,301609.578 5626356.059
02503,Am Forsthaus,8,301593.764 5626371.384
02503,Am Forsthaus,10,301580.341 5626384.973
02503,Am Forsthaus,12,301545.545 5626387.008
02503,Am Forsthaus,14,301539.335 5626417.587
01033,Am Friedrich,1,291969.721 5627653.749
01033,Am Friedrich,2,291997.108 5627737.684
01033,Am Friedrich,3,291965.937 5627646.429
01033,Am Friedrich,4,291984.022 5627758.764
01033,Am Friedrich,5,291962.089 5627639.048
01033,Am Friedrich,6,291966.135 5627700.135
01033,Am Friedrich,7,291952.429 5627625.855
01033,Am Friedrich,8,291962.196 5627716.781
01033,Am Friedrich,9,291947.682 5627619.604
01033,Am Friedrich,10,291940.844 5627648.067
01033,Am Friedrich,11,291937.597 5627606.471
01033,Am Friedrich,12,291936.511 5627641.456
01033,Am Friedrich,13,291933.536 5627599.495
01033,Am Friedrich,14,291930.159 5627636.158
01033,Am Friedrich,15,291929.491 5627592.611
01033,Am Friedrich,16,291925.856 5627629.555
01033,Am Friedrich,17,291917.403 5627577.649
01033,Am Friedrich,18,291919.571 5627624.233
01033,Am Friedrich,19,291906.196 5627561.214
01033,Am Friedrich,20,291915.214 5627617.621
01033,Am Friedrich,21,291901.309 5627542.041
01033,Am Friedrich,22,291908.794 5627612.363
01033,Am Friedrich,23,291883.823 5627549.372
01033,Am Friedrich,24,291904.309 5627605.661
01033,Am Friedrich,25,291862.682 5627561.71
01033,Am Friedrich,26,291890.929 5627590.175
01033,Am Friedrich,27,291845.437 5627575.837
01033,Am Friedrich,28,291877.461 5627594.037
01033,Am Friedrich,29,291831.1 5627589.223
01033,Am Friedrich,30,291853.308 5627607.415
03590,Am Gastes,4,297206.997 5630817.096
03590,Am Gastes,6,297200.226 5630815.99
03590,Am Gastes,8,297195.138 5630813.155
03590,Am Gastes,10,297189.787 5630810.115
03590,Am Gastes,12,297185.362 5630805.157
03590,Am Gastes,14,297169.417 5630801.576
03590,Am Gastes,16,297172.367 5630796.332
03590,Am Gastes,18,297179.57 5630786.621
03590,Am Gastes,19,297195.418 5630790.926
03590,Am Gastes,20,297182.502 5630781.388
03590,Am Gastes,21,297198.571 5630785.793
03590,Am Gastes,22,297188.412 5630770.949
03590,Am Gastes,23,297204.459 5630774.984
03590,Am Gastes,24,297191.351 5630765.705
03590,Am Gastes,25,297207.414 5630770.4
03590,Am Gastes,26,297197.243 5630755.265
03590,Am Gastes,27,297213.071 5630759.34
03590,Am Gastes,28,297200.203 5630750.031
03590,Am Gastes,29,297216.239 5630754.047
03590,Am Gastes,30,297206.114 5630739.592
03590,Am Gastes,32,297209.054 5630734.349
03590,Am Gastes,34,297214.907 5630723.913
03590,Am Gastes,38,297226.979 5630704.416
03590,Am Gastes,40,297230.082 5630698.813
03590,Am Gastes,42,297235.865 5630688.387
03590,Am Gastes,44,297238.967 5630682.782
03590,Am Gastes,46,297244.733 5630672.406
03590,Am Gastes,48,297247.743 5630666.949
03590,Am Gastes,50,297267.734 5630675.829
03590,Am Gastes,52,297264.675 5630681.343
03590,Am Gastes,54,297254.554 5630689.274
03590,Am Gastes,56,297251.44 5630694.889
03590,Am Gastes,58,297239.352 5630717.743
03590,Am Gastes,60,297244.929 5630721.082
03590,Am Gastes,61,297231.414 5630730.292
03590,Am Gastes,62,297254.715 5630726.918
03590,Am Gastes,63,297236.421 5630733.08
03590,Am Gastes,64,297260.42 5630730.324
03590,Am Gastes,65,297247.085 5630739.517
03590,Am Gastes,67,297251.851 5630742.223
03493,Am Gut Bau,1,292379.313 5633656.284
03493,Am Gut Bau,2,292361.192 5633648.848
03493,Am Gut Bau,3,292372.259 5633632.782
03493,Am Gut Bau,4,292358.704 5633643.304
03493,Am Gut Bau,5,292382.28 5633630.294
03493,Am Gut Bau,6,292358.496 5633626.865
03493,Am Gut Bau,7,292394.077 5633632.158
03493,Am Gut Bau,8,292360.263 5633620.607
03493,Am Gut Bau,9,292405.119 5633628.037
03493,Am Gut Bau,10,292362.919 5633609.464
03493,Am Gut Bau,11,292410.498 5633613.478
03493,Am Gut Bau,12,292364.513 5633603.854
03493,Am Gut Bau,13,292400.31 5633609.088
03493,Am Gut Bau,14,292367.769 5633592.34
03493,Am Gut Bau,15,292386.959 5633611.582
03493,Am Gut Bau,16,292369.275 5633587.044
03493,Am Gut Bau,17,292380.467 5633609.733
03493,Am Gut Bau,18,292372.531 5633575.53
03493,Am Gut Bau,20,292374.115 5633569.92
03493,Am Gut Bau,21,292406.232 5633586.776
03493,Am Gut Bau,22,292373.637 5633557.917
03493,Am Gut Bau,23,292404.305 5633571.803
03493,Am Gut Bau,24,292378.724 5633551.835
03493,Am Gut Bau,25,292415.284 5633545.672
03493,Am Gut Bau,26,292370.575 5633532.596
03493,Am Gut Bau,27,292399.237 5633540.332
03493,Am Gut Bau,28,292376.347 5633534.223
03493,Am Gut Bau,29,292427.44 5633518.806
03493,Am Gut Bau,30,292382.19 5633535.878
03493,Am Gut Bau,31,292415.055 5633514.784
03676,Am Guten Hirten,3,292914.11 5630276.185
03676,Am Guten Hirten,4,292917.879 5630310.224
03676,Am Guten Hirten,5,292901.958 5630259.272
03676,Am Guten Hirten,11,292823.55 5630200.084
03676,Am Guten Hirten,12,292781.054 5630173.695
03676,Am Guten Hirten,13,292805.679 5630185.306
03676,Am Guten Hirten,14,292810.414 5630161.532
03639,Am Gutshof,2,297902.449 5631229.594
03639,Am Gutshof,3,297968.932 5631201.339
03639,Am Gutshof,4,297915.208 5631211.403
03639,Am Gutshof,5,297965.176 5631205.079
03639,Am Gutshof,7,297957.295 5631215.245
03639,Am Gutshof,8,297926.07 5631197.39
03639,Am Gutshof,9,297950.888 5631223.561
03639,Am Gutshof,10,297936.176 5631184.209
03639,Am Gutshof,11,297942.793 5631235.153
03639,Am Gutshof,12,297940.128 5631179.093
03639,Am Gutshof,13,297995.617 5631221.805
03639,Am Gutshof,15,297991.823 5631226.712
03639,Am Gutshof,16,297888.504 5631189.236
03639,Am Gutshof,17,297983.431 5631237.59
03639,Am Gutshof,19,297979.229 5631243.014
03639,Am Gutshof,20,297909.995 5631164.178
03639,Am Gutshof,21,297970.827 5631253.887
03639,Am Gutshof,22,297913.036 5631159.081
03639,Am Gutshof,23,297996.197 5631259.249
03639,Am Gutshof,24,297864.485 5631170.749
03639,Am Gutshof,25,298014.918 5631234.411
03639,Am Gutshof,26,297879.429 5631148.367
03639,Am Gutshof,27,298032.576 5631212.21
03639,Am Gutshof,30,297918.123 5631135.203
03639,Am Gutshof,32,297933.091 5631144.912
03639,Am Gutshof,34,297945.078 5631157.099
03639,Am Gutshof,35,298008.802 5631205.499
03639,Am Gutshof,36,297949.145 5631160.403
03639,Am Gutshof,37,298002.462 5631200.984
03639,Am Gutshof,39,297991.563 5631192.596
03639,Am Gutshof,41,297986.218 5631188.471
03639,Am Gutshof,43,297975.008 5631179.776
03639,Am Gutshof,45,297969.48 5631175.509
01065,Am Gut Wolf,1,295580.06 5630704.866
01065,Am Gut Wolf,2 a,295680.918 5630547.226
01065,Am Gut Wolf,2,295517.112 5630535.177
01065,Am Gut Wolf,2 b,295702.31 5630514.968
01065,Am Gut Wolf,3 a,295691.247 5630846.244
01065,Am Gut Wolf,3,295669.207 5630806.661
01065,Am Gut Wolf,5,295641.888 5630647.767
01065,Am Gut Wolf,6,295722.229 5630443.247
01065,Am Gut Wolf,7,295660.575 5630644.119
01065,Am Gut Wolf,7 a,295667.309 5630608.551
01065,Am Gut Wolf,9 a,295831.587 5630561.509
01065,Am Gut Wolf,9,295718.962 5630555.671
01065,Am Gut Wolf,10,295797.127 5630334.057
01065,Am Gut Wolf,11,295749.224 5630475.37
01065,Am Gut Wolf,12,295812.42 5630307.607
01065,Am Gut Wolf,13,295764.484 5630443.462
01065,Am Gut Wolf,15,295792.567 5630383.977
01065,Am Gut Wolf,17,295818.13 5630354.281
01065,Am Gut Wolf,19,295856.092 5630320.028
02803,Am Haarberg,1,297935.237 5631636.4
02803,Am Haarberg,2 b,297935.435 5631671.423
02803,Am Haarberg,2 d,297942.375 5631662.346
02803,Am Haarberg,2 e,297945.793 5631658.486
02803,Am Haarberg,2 f,297949.49 5631654.465
02803,Am Haarberg,2 c,297939.269 5631666.995
02803,Am Haarberg,2 a,297931.618 5631676.118
02803,Am Haarberg,3,297940.741 5631617.09
02803,Am Haarberg,4,297975.558 5631656.123
02803,Am Haarberg,5 a,297938.554 5631601.381
02803,Am Haarberg,5 b,297937.625 5631594.063
02803,Am Haarberg,6,297966.087 5631639.529
02803,Am Haarberg,7,297934.127 5631576.869
02803,Am Haarberg,8,297967.733 5631620.705
02803,Am Haarberg,9,297931.822 5631560.678
02803,Am Haarberg,10,297964.903 5631603.941
02803,Am Haarberg,11,297931.363 5631544.271
02803,Am Haarberg,12,297961.542 5631588.421
02803,Am Haarberg,13,297933.909 5631525.011
02803,Am Haarberg,14,297957.523 5631570.026
02803,Am Haarberg,15,297941.798 5631505.702
02803,Am Haarberg,16,297954.738 5631549.06
02803,Am Haarberg,17,297945.683 5631498.265
02803,Am Haarberg,18,297957.363 5631529.177
02803,Am Haarberg,19,297953.481 5631484.484
02803,Am Haarberg,20,297966.964 5631511.26
02803,Am Haarberg,21,297962.178 5631472.441
02803,Am Haarberg,22,297974.672 5631493.666
02803,Am Haarberg,22 a,297977.435 5631487.514
02803,Am Haarberg,23,297965.434 5631466.676
02803,Am Haarberg,24,297989.205 5631548.157
02803,Am Haarberg,25,297972.774 5631454.229
02803,Am Haarberg,26,297993.353 5631522.961
02803,Am Haarberg,27,297980.295 5631439.468
02803,Am Haarberg,29,297989.571 5631419.616
02803,Am Haarberg,31,297999.194 5631403.317
02803,Am Haarberg,32,298002.793 5631497.083
02803,Am Haarberg,33 c,298053.752 5631327.704
02803,Am Haarberg,33 d,298057.58 5631321.334
02803,Am Haarberg,33 b,298049.425 5631336.144
02803,Am Haarberg,33 a,298044.614 5631344.443
02803,Am Haarberg,33,298008.106 5631391.868
02803,Am Haarberg,34,297989.177 5631472.535
02803,Am Haarberg,35,298059.785 5631302.476
02803,Am Haarberg,36,297994.504 5631462.324
02803,Am Haarberg,37,298068.133 5631287.203
02803,Am Haarberg,38,297999.132 5631450.174
02803,Am Haarberg,39,298071.879 5631270.713
02803,Am Haarberg,40,298012.939 5631425.341
02803,Am Haarberg,41,298075.743 5631252.799
02803,Am Haarberg,42,298022.752 5631409.429
02803,Am Haarberg,43,298079.56 5631234.878
02803,Am Haarberg,44,298032.845 5631396.411
02803,Am Haarberg,45,298083.773 5631219.196
02803,Am Haarberg,46,298042.896 5631382.637
02803,Am Haarberg,47,298086.935 5631200.428
02803,Am Haarberg,48,298073.464 5631340.457
02803,Am Haarberg,49,298096.388 5631185.305
02803,Am Haarberg,50,298078.842 5631328.75
02803,Am Haarberg,51,298105.549 5631167.932
02803,Am Haarberg,52,298084.063 5631316.118
02803,Am Haarberg,54,298086.411 5631309.347
02803,Am Haarberg,55,298072.961 5631158.841
02803,Am Haarberg,56,298090.206 5631297.092
02803,Am Haarberg,57,298048.288 5631156.833
02803,Am Haarberg,59,298025.58 5631149.733
02803,Am Haarberg,60,298102.533 5631262.98
02803,Am Haarberg,61,298009.324 5631154.051
02803,Am Haarberg,62,298100.685 5631245.078
02803,Am Haarberg,64,298158.766 5631253.441
02803,Am Haarberg,66,298154.451 5631237.39
02803,Am Haarberg,68,298107.085 5631227.932
02803,Am Haarberg,70,298113.833 5631203.334
02803,Am Haarberg,72,298149.168 5631218.446
02803,Am Haarberg,74,298154.315 5631197.577
02803,Am Haarberg,76,298125.853 5631181.364
02803,Am Haarberg,78,298133.138 5631168.766
02803,Am Haarberg,80,298149.935 5631158.323
